"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30 Rock'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Stone Mountain""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2009–10'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Glenn Martin DDS'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grandma Shelia Martin (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Guest role, 2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 3, 'value': '2010'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Middle'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrs. Nethercott'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Average Rules""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saturday Night Live'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Betty White/Jay-Z""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Community'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Professor June Bauer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episodes: Anthropology 101 & ""The Psychology of Letting Go""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010–15'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hot in Cleveland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Elka Ostrovsky'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main role, 128 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2010–13'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Pound Puppies'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Agatha McLeish (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Main cast, 13 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Lost Valentine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Caroline Thomas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012–14'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Betty White's Off Their Rockers""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Host'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Client List'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ruth Hudson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Past Is Prologue""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Save Me'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'God'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Holier Than Thou""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mickey Mouse'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Old Lady (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""New York Weenie""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Soul Man'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Elka Ostrovsky'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""All the Way Live""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Saturday Night Live'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grandmother'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Saturday Night Live 40th Anniversary Special""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–present'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Fireside Chat with Esther'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rose / Lady Bette'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bones'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dr. Beth Mayer'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2015–present'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""Betty White's Smartest Animals in America""}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Host'}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SpongeBob SquarePants'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Beatrice (voice)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""Mall Girl Pearl""'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Crowded'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sandy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Episode: ""The Fixer""'}",
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Young & Hungry'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ms. Bernice Wilson'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 episodes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ""If You're Not in the Obit, Eat Breakfast""}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Herself'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TV film'}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2018'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Betty White: First Lady of Television'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Documentary'}",
