"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Discus throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '68.20 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Benn Harradine'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 May 2013'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Townsville, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hammer throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '79.29 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stuart Rendell'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6 July 2002'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Croatia Varaždin, Croatia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Javelin throw'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '89.02 m'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jarrod Bannister'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '29 February 2008'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Brisbane, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': 'Decathlon'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '8490 pts'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jagan Hames'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '17–18 September 1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Commonwealth Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Malaysia Kuala Lumpur, Malaysia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 6, 'is_header': False, 'row_span': 1, 'value': ''}",,,,,,,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10:54.70'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dane Bird-Smith'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11 February 2017'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'QA Norma Croker Shield'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Brisbane, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '18:38.97'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dane Bird-Smith'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5 March 2016'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Melbourne Track Classic'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Melbourne, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '38:20.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Dave Smith'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15 September 1985'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:19:48.1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nathan Deakes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4 September 2001'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Brisbane, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '20 km walk (road)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:17:33'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nathan Deakes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23 April 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'China Cixi City, China'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:14:22'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Simon Baker'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 September 1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Melbourne, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30 km walk (road)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:05:06'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nathan Deakes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '27 August 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Melbourne, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50000 m walk (track)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:43:50.0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Simon Baker'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9 September 1990'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Melbourne, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '50 km walk (road)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:35:47'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nathan Deakes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 December 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Geelong, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '4×100 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '38.17'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Paul Henderson Tim Jackson Steve Brimacombe Damien Marsh'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '12 August 1995'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'World Championships'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sweden Gothenburg, Sweden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Anthony Alozie Isaac Ntiamoah Andrew McCabe Joshua Ross'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '10 August 2012'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Olympic Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom London, United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}",,
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4×200 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:23.04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Scott Vassella Shem Hollands Dean Capobianco Peter Vassella'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6 December 1998'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Sydney, Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4×400 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:59.70'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Darren Clark Rick Mitchell Gary Minihan Bruce Frayne'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '11 August 1984'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Olympic Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States Los Angeles, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4×800 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '7:11.48'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Josh Ralph Ryan Gregson Jordan Willamsz Jared West'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '24 May 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IAAF World Relays'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nassau, Bahamas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Distance medley relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '9:17.56'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ryan Gregson 2:48.66 (1200m) Sean Wroe 45.96 (400m) Lachlan Renshaw 1:46.29 (800m) Jeff Riseley 3:56.66 (1600 m)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '30 April 2011'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Penn Relays'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United States Philadelphia, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 2, 'value': '4×1500 m relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14:46.04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia Ryan Gregson Sam McEntee Collis Birmingham Jordan Willamsz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '25 May 2014'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'IAAF World Relays'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Bahamas Nassau, Bahamas'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '14:40.4 (ht) #'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tony Polhill 3:42.9 John Walker 3:40.4 Rod Dixon 3:41.2 Dick Quax 3:35.9'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '22 August 1973'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bislett Games'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Norway Olso, Norway'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}",
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4x1 mile relay'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '15:59.57'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tony Rogers John Bowden Mike Gilchrist John Walker'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2 March 1983'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand Auckland, New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Marathon road relay (Ekiden)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:03.13'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Collis Birmingham (13:33) Lee Troop (28:50) Michael Shelley (14:08) Brett Cartwright (30:12) Liam Adams (14:56) Martin Dent (21:34)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Australia'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '23 November 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'International Chiba Ekiden'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Japan Chiba, Japan'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
