"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '6–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ed Herman'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Decision (unanimous)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'June 24, 2006'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Las Vegas, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Won The Ultimate Fighter 3: Middleweight; Fight of the Night.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '5–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Jay Carter'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rumble on the Rock: Showdown in Maui'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 7, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:25'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Maui, Hawaii, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–3 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hector Ramirez'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (punch)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KOTC: Mortal Sins'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 7, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1:08'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Primm, Nevada, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Light Heavyweight bout.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '4–2 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Matt Gidney'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TC 8-Total Combat 8'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'April 2, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:28'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tijuana, Mexico'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–2 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Savant Young'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Technical Submission (guillotine choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lockdown in Paradise 1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 19, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:00'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lahaina, Hawaii, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Catchweight (192 lbs) bout; Grove missed weight.'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Matt Hendricks'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'TKO (punches)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Total Combat 7'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'January 29, 2005'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tijuana, Mexico'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1 (1)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ricky Gunz'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Total Combat 6'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'October 24, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'N/A'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tijuana, Mexico'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Loss'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Joe Riggs'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KO (elbows)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Rumble on the Rock 5'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'May 7, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:09'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Honolulu, Hawaii, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Kaipo Kalama'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (rear-naked choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SuperBrawl 34'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'March 28, 2004'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '3:16'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wailuku, Hawaii, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Win'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1–0'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Tripstin Kersiano'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Submission (triangle choke)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'KFC 3: Island Pride'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'July 27, 2003'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '1'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '2:04'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wailuku, Hawaii, United States'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}"
